GEO_ID,Census Tract Name,% population (25+) with <9 years of education,% population (25+) with at least a high school diploma,Unemployment rate (civilian labor force 16+),% families below the poverty level,median home value,median gross rent,Median Family Income,% population below 150% of the poverty threshold,median monthly mortgage,% single-parent households with children < 18,% owner-occupied housing units,% occupied housing units without complete plumbing,% households without a motor vehicle,% households without a telephone,% households with >1 person per room,% employed persons (16+) in white-collar occupations,log ratio low-to-high income
1400000US17031260500,Census Tract 2605; Cook County; Illinois,30,1271,14.7,30.2,217500,1493,54417,50.6,2511,,53.7,0.0,12.9,0.0,0.0,54.5,-0.037
1400000US17031260600,Census Tract 2606; Cook County; Illinois,109,743,26.9,20.9,189600,1372,50368,49.1,1862,,52.3,0.0,17.8,0.0,2.9,52.8,-0.004
1400000US17031260700,Census Tract 2607; Cook County; Illinois,0,669,11.1,27.3,242600,1285,67986,34.8,1976,,44.7,2.4,7.3,0.0,0.0,69.7,0.231
1400000US17031260800,Census Tract 2608; Cook County; Illinois,53,996,27.7,13.8,205300,1312,35462,46.5,1413,,13.6,0.0,38.2,0.0,1.6,47.5,-0.176
1400000US17031260900,Census Tract 2609; Cook County; Illinois,0,731,22.9,45.5,245900,1255,23495,62.4,2109,,37.6,0.0,40.2,0.0,0.0,63.5,-0.098
1400000US17031261000,Census Tract 2610; Cook County; Illinois,57,1119,15.0,19.0,175000,1420,47708,26.8,1915,,31.2,0.8,40.6,0.8,1.5,45.9,0.326
1400000US17031270500,Census Tract 2705; Cook County; Illinois,56,529,15.3,35.8,165500,928,24181,59.6,2644,,23.3,0.0,32.6,0.0,11.4,70.3,-0.197
1400000US17031271200,Census Tract 2712; Cook County; Illinois,28,773,30.8,15.1,303400,1579,32905,55.5,2032,,30.1,0.0,48.5,0.0,4.2,51.8,0.151
1400000US17031271300,Census Tract 2713; Cook County; Illinois,20,557,10.3,32.0,414000,833,45488,40.2,1724,,25.1,0.0,24.8,0.0,2.3,62.5,0.387
1400000US17031271400,Census Tract 2714; Cook County; Illinois,40,893,18.9,17.9,212500,1224,41591,41.8,2241,,26.4,0.0,28.4,0.0,1.3,62.2,0.096
1400000US17031271500,Census Tract 2715; Cook County; Illinois,115,760,22.1,16.9,273800,1418,52390,25.4,1759,,42.8,0.0,20.5,12.0,2.0,30.7,-0.358
1400000US17031271800,Census Tract 2718; Cook County; Illinois,0,580,12.2,8.3,237500,1744,90331,8.3,-,,16.6,0.0,50.6,0.0,19.4,46.9,0.602
1400000US17031280100,Census Tract 2801; Cook County; Illinois,0,7010,1.8,0.0,428900,2450,146383,0.0,3041,,26.8,0.3,40.0,0.3,0.5,81.3,-0.202
1400000US17031280400,Census Tract 2804; Cook County; Illinois,72,942,1.7,23.3,344000,986,40699,60.8,2164,,10.6,0.0,53.3,0.8,2.1,54.2,-0.033
1400000US17031280800,Census Tract 2808; Cook County; Illinois,19,537,13.4,24.1,370000,1267,30231,34.0,2083,,12.5,0.0,47.5,0.0,2.4,30.6,0.378
1400000US17031280900,Census Tract 2809; Cook County; Illinois,0,853,5.4,18.2,351100,558,46471,31.9,2663,,31.2,0.0,29.5,0.0,0.9,76.6,-0.092
1400000US17031281900,Census Tract 2819; Cook County; Illinois,36,5534,5.0,7.3,396100,2103,121838,7.3,2635,,26.8,0.0,48.2,0.0,2.7,63.6,0.098
1400000US17031282700,Census Tract 2827; Cook County; Illinois,53,1472,6.6,4.6,319200,2141,103942,4.6,1995,,51.9,0.0,18.6,0.7,4.9,61.3,-0.154
1400000US17031282800,Census Tract 2828; Cook County; Illinois,17,1160,5.4,0.0,404800,1769,110313,18.3,1989,,37.7,0.0,17.9,0.0,6.3,65.6,0.203
1400000US17031283100,Census Tract 2831; Cook County; Illinois,191,1803,10.7,14.3,465800,1896,-,48.4,3293,,23.3,0.0,42.4,0.0,3.6,76.6,
1400000US17031283200,Census Tract 2832; Cook County; Illinois,18,1039,4.5,2.3,441000,1371,66404,10.0,2698,,36.7,0.0,30.5,0.0,0.8,70.1,-0.16
1400000US17031283800,Census Tract 2838; Cook County; Illinois,33,2394,7.3,21.0,398300,1256,85972,25.5,2805,,48.1,0.0,18.1,0.0,2.0,55.8,-0.044
1400000US17031290900,Census Tract 2909; Cook County; Illinois,166,2363,28.1,18.1,222800,1175,57753,39.1,1259,,23.6,0.0,33.1,0.0,14.0,47.4,0.095
1400000US17031291200,Census Tract 2912; Cook County; Illinois,93,1031,6.4,42.2,243900,1134,-,55.3,2602,,27.1,0.0,44.0,0.0,3.2,42.8,
1400000US17031291600,Census Tract 2916; Cook County; Illinois,262,622,14.2,8.2,373900,2119,118906,10.8,-,,27.5,0.0,16.3,0.0,4.2,61.0,1.095
1400000US17031292200,Census Tract 2922; Cook County; Illinois,104,1391,13.6,6.7,244800,1134,50547,24.2,1780,,31.1,2.9,41.1,13.7,4.8,64.0,-0.083
1400000US17031292400,Census Tract 2924; Cook County; Illinois,81,1138,11.0,27.6,255500,1252,41733,27.6,1887,,31.4,0.0,41.0,2.5,5.7,45.6,-0.182
1400000US17031292500,Census Tract 2925; Cook County; Illinois,125,2031,10.4,5.5,239600,1302,56283,7.3,1786,,34.6,0.0,30.0,0.0,5.3,58.9,-0.225
1400000US17031300500,Census Tract 3005; Cook County; Illinois,491,1421,5.6,18.4,225300,1194,87721,20.9,2095,,45.0,0.0,11.0,3.5,15.4,35.6,-0.018
1400000US17031300600,Census Tract 3006; Cook County; Illinois,715,1301,10.3,13.2,281400,1186,59097,26.5,1896,,38.9,1.3,26.2,1.3,3.3,51.2,-0.537
1400000US17031300700,Census Tract 3007; Cook County; Illinois,749,2052,9.3,19.9,287300,863,48435,32.6,2234,,46.8,0.0,21.9,0.0,5.0,60.0,0.149
1400000US17031300800,Census Tract 3008; Cook County; Illinois,461,1573,2.5,31.3,225600,1164,36349,53.6,2096,,27.9,0.0,26.6,1.1,4.6,27.1,-0.178
1400000US17031300900,Census Tract 3009; Cook County; Illinois,400,1769,4.0,36.1,-,928,32378,41.0,-,,47.0,0.0,13.6,2.0,14.3,39.9,-0.31
1400000US17031301100,Census Tract 3011; Cook County; Illinois,627,872,10.8,14.7,219300,1054,52881,38.6,1662,,28.2,0.0,33.7,3.7,11.3,45.5,-0.156
1400000US17031301200,Census Tract 3012; Cook County; Illinois,441,1931,10.8,19.5,255400,1057,48160,43.3,1962,,15.7,0.0,35.7,0.0,1.4,39.0,-0.141
1400000US17031301600,Census Tract 3016; Cook County; Illinois,1222,1586,9.8,15.6,233300,969,43077,23.6,2004,,76.8,1.6,28.8,0.0,8.8,38.9,0.063
1400000US17031301701,Census Tract 3017.01; Cook County; Illinois,1076,1789,2.1,20.8,264100,1104,58678,29.0,2238,,49.6,1.2,23.8,0.0,19.6,44.8,-0.18
1400000US17031301702,Census Tract 3017.02; Cook County; Illinois,494,1419,2.5,4.5,255000,894,76579,26.2,1665,,46.1,0.0,17.1,0.0,11.1,19.6,-0.173
1400000US17031301801,Census Tract 3018.01; Cook County; Illinois,488,1958,11.0,15.8,277900,1116,51235,31.3,1407,,62.7,0.0,19.4,0.0,10.5,38.4,-0.233
1400000US17031301802,Census Tract 3018.02; Cook County; Illinois,524,1171,10.1,25.8,220600,1034,32165,45.3,1965,,40.1,1.4,24.8,0.0,0.0,31.7,-0.314
1400000US17031301803,Census Tract 3018.03; Cook County; Illinois,569,1572,8.9,9.5,193000,984,62102,13.6,1348,,36.0,0.0,29.5,0.0,6.1,36.2,-0.066
1400000US17031310200,Census Tract 3102; Cook County; Illinois,72,1218,5.2,2.0,408100,1809,104167,2.0,3079,,34.2,0.0,21.8,0.0,1.8,58.6,0.033
1400000US17031310300,Census Tract 3103; Cook County; Illinois,138,897,4.9,2.2,503700,1264,78906,9.9,3405,,33.9,4.3,21.4,2.4,3.5,51.4,0.088
1400000US17031310400,Census Tract 3104; Cook County; Illinois,159,845,8.2,9.4,378400,1604,83271,19.6,2493,,45.6,1.3,11.6,0.0,6.3,53.1,0.127
1400000US17031310500,Census Tract 3105; Cook County; Illinois,159,860,9.6,5.0,407500,1288,63070,21.4,1995,,33.3,0.0,25.1,2.8,0.7,50.1,0.143
1400000US17031310600,Census Tract 3106; Cook County; Illinois,215,3591,2.6,7.4,369200,1517,86938,16.2,2693,,20.5,1.0,23.6,3.7,9.1,58.9,-0.247
1400000US17031310700,Census Tract 3107; Cook County; Illinois,172,814,11.1,26.9,423500,1374,76111,43.4,2542,,12.3,0.0,30.0,0.0,3.4,45.0,0.113
1400000US17031310800,Census Tract 3108; Cook County; Illinois,507,2255,10.9,12.7,379700,1298,69435,19.0,2728,,30.9,0.0,19.2,0.0,3.1,59.4,-0.139
1400000US17031310900,Census Tract 3109; Cook County; Illinois,636,2597,8.5,21.3,271200,1366,84571,31.5,2227,,39.4,0.9,21.8,0.0,5.7,48.3,-0.066
1400000US17031320101,Census Tract 3201.01; Cook County; Illinois,323,7132,1.2,0.0,638900,2658,125862,0.0,3668,,35.1,0.0,34.2,0.0,3.5,69.4,-0.004
1400000US17031320102,Census Tract 3201.02; Cook County; Illinois,0,3676,10.6,5.4,379600,2270,97725,21.6,2437,,29.3,0.0,58.7,0.0,4.8,68.0,0.034
1400000US17031320400,Census Tract 3204; Cook County; Illinois,0,1235,10.2,6.2,654700,2301,145278,9.1,"4,000+",,68.1,0.0,30.9,0.0,0.0,55.9,-0.078
1400000US17031320600,Census Tract 3206; Cook County; Illinois,36,5069,4.7,5.9,380800,2475,118670,5.9,2718,,33.7,0.0,51.7,0.6,1.6,79.5,-0.072
1400000US17031330101,Census Tract 3301.01; Cook County; Illinois,0,3850,3.5,6.7,593500,"3,500+",171388,9.8,"4,000+",,73.2,0.0,6.8,0.0,1.0,85.8,0.182
1400000US17031330102,Census Tract 3301.02; Cook County; Illinois,71,9546,4.3,0.0,390800,2545,120182,0.0,3436,,35.5,0.8,29.3,0.0,3.8,69.5,0.122
1400000US17031330103,Census Tract 3301.03; Cook County; Illinois,10,7478,3.7,2.7,364800,1902,97758,2.7,2430,,49.4,0.0,22.5,0.0,1.3,66.9,-0.134
1400000US17031330200,Census Tract 3302; Cook County; Illinois,68,2796,4.4,3.9,603700,-,143558,6.1,3415,,70.8,0.0,18.7,0.7,0.4,70.5,-0.122
1400000US17031340300,Census Tract 3403; Cook County; Illinois,264,979,5.8,8.4,395000,1160,53030,28.0,2962,,44.2,0.0,30.2,0.0,2.1,69.2,-0.13
1400000US17031340400,Census Tract 3404; Cook County; Illinois,112,964,10.3,22.9,358100,1612,40583,52.3,2536,,37.6,0.0,15.3,0.0,5.8,56.9,-0.085
1400000US17031340500,Census Tract 3405; Cook County; Illinois,221,1151,3.5,32.7,460100,819,62288,43.9,2638,,39.7,0.0,39.6,1.3,2.6,49.7,0.111
1400000US17031340600,Census Tract 3406; Cook County; Illinois,45,588,31.9,49.2,-,384,21279,67.5,-,,8.4,3.5,50.4,1.4,14.6,44.4,-0.015
1400000US17031350100,Census Tract 3501; Cook County; Illinois,21,1886,6.4,12.0,-,1387,58295,12.0,-,,0.0,0.0,63.4,0.0,7.4,61.2,0.242
1400000US17031350400,Census Tract 3504; Cook County; Illinois,111,549,21.2,57.8,-,577,20515,64.6,-,,2.4,0.0,64.1,1.7,0.0,49.7,-0.103
1400000US17031351000,Census Tract 3510; Cook County; Illinois,86,3139,12.9,1.8,366900,1362,61736,3.5,-,,9.0,0.5,40.5,0.0,5.8,50.6,0.07
1400000US17031351100,Census Tract 3511; Cook County; Illinois,68,1058,42.6,57.1,289300,381,15921,74.5,1668,,4.2,6.2,49.3,3.2,1.6,66.0,-0.097
1400000US17031351400,Census Tract 3514; Cook County; Illinois,41,860,20.0,4.9,511000,806,-,51.6,2583,,8.7,0.0,58.9,0.0,4.9,46.6,
1400000US17031351500,Census Tract 3515; Cook County; Illinois,9,545,16.3,15.0,422900,1650,77206,28.6,3042,,9.7,0.0,35.0,0.0,0.0,51.4,-0.159
1400000US17031360200,Census Tract 3602; Cook County; Illinois,4,925,32.5,45.4,272200,998,26143,54.2,1861,,7.8,0.0,40.3,0.0,0.0,54.3,-0.063
1400000US17031380100,Census Tract 3801; Cook County; Illinois,48,1337,8.6,0.0,323300,520,80216,10.0,2687,,46.0,0.0,42.1,3.3,0.0,70.6,0.251
1400000US17031380200,Census Tract 3802; Cook County; Illinois,178,1204,2.8,26.7,242600,550,17138,26.7,2267,,9.0,0.0,59.7,0.0,1.7,64.8,-0.212
1400000US17031380600,Census Tract 3806; Cook County; Illinois,88,2663,18.8,22.5,273200,1372,49134,24.0,1978,,23.5,3.8,26.9,0.0,3.2,67.2,0.033
1400000US17031381200,Census Tract 3812; Cook County; Illinois,15,1444,19.6,22.9,405400,1333,46407,24.4,3163,,39.4,0.0,17.8,0.0,5.5,70.0,-0.187
1400000US17031381400,Census Tract 3814; Cook County; Illinois,105,884,22.3,26.3,320400,1230,47931,29.2,2388,,24.1,0.0,25.4,0.0,3.7,60.2,0.106
1400000US17031381500,Census Tract 3815; Cook County; Illinois,17,474,22.6,24.0,-,1013,26738,57.8,3034,,24.9,2.0,41.4,0.0,0.0,66.1,-0.213
1400000US17031381700,Census Tract 3817; Cook County; Illinois,0,0,-,-,-,-,-,,-,,,,,,,,
1400000US17031381800,Census Tract 3818; Cook County; Illinois,0,975,16.5,6.8,275000,1118,43281,23.3,2257,,15.8,2.3,34.9,3.2,4.0,69.9,0.049
1400000US17031381900,Census Tract 3819; Cook County; Illinois,26,708,26.0,13.9,411100,-,73750,13.9,2329,,63.9,0.0,15.2,0.0,0.0,73.4,0.243
1400000US17031390100,Census Tract 3901; Cook County; Illinois,48,1041,17.9,13.3,559800,989,55893,17.8,3338,,48.1,0.0,34.6,0.0,0.0,68.2,-0.276
1400000US17031390200,Census Tract 3902; Cook County; Illinois,40,1342,10.7,6.8,386400,1379,110806,10.0,2706,,66.7,0.0,15.6,0.0,0.0,71.7,0.082
1400000US17031390300,Census Tract 3903; Cook County; Illinois,48,1762,29.1,33.3,358200,708,-,37.8,3070,,17.4,0.0,48.5,0.0,1.7,57.5,
1400000US17031390400,Census Tract 3904; Cook County; Illinois,43,1627,9.5,35.9,382600,1049,38507,35.9,2650,,22.7,0.0,50.7,7.5,2.9,74.6,-0.127
1400000US17031390500,Census Tract 3905; Cook County; Illinois,7,1212,8.7,7.7,845800,1377,83938,7.7,3656,,33.7,0.1,32.5,0.5,1.2,72.7,0.091
1400000US17031390600,Census Tract 3906; Cook County; Illinois,10,1325,8.3,16.1,546900,1368,95542,16.1,"4,000+",,39.2,0.0,23.7,0.0,0.0,68.3,-0.039
1400000US17031390700,Census Tract 3907; Cook County; Illinois,44,4151,8.6,10.3,244800,1984,73704,16.4,2497,,42.4,0.0,33.8,0.0,4.1,76.3,0.06
1400000US17031400300,Census Tract 4003; Cook County; Illinois,43,930,12.9,0.0,226000,1425,90716,0.0,1807,,35.6,0.0,19.4,0.0,4.2,72.3,0.134
1400000US17031400400,Census Tract 4004; Cook County; Illinois,28,867,20.4,42.1,171400,1180,32235,45.4,1869,,16.6,8.4,34.0,6.1,1.1,66.8,-0.007
1400000US17031400500,Census Tract 4005; Cook County; Illinois,14,1295,17.7,26.0,429500,1114,38373,35.0,2841,,8.5,0.0,37.7,0.0,5.4,57.8,-0.02
1400000US17031400800,Census Tract 4008; Cook County; Illinois,54,1305,14.3,61.3,-,840,23059,69.6,-,,2.1,0.0,48.3,6.4,3.0,56.8,0.243
1400000US17031410100,Census Tract 4101; Cook County; Illinois,0,1752,1.3,0.0,208500,1824,63931,0.0,2579,,20.9,0.0,41.1,2.5,0.0,82.0,-0.157
1400000US17031410200,Census Tract 4102; Cook County; Illinois,12,750,0.6,17.9,292900,1472,56848,22.8,2791,,22.8,0.0,42.8,0.0,2.1,75.4,0.088
1400000US17031410500,Census Tract 4105; Cook County; Illinois,91,1779,6.0,27.5,402600,1620,65240,27.5,2770,,30.8,1.1,35.0,0.6,1.7,66.5,-0.083
1400000US17031410600,Census Tract 4106; Cook County; Illinois,0,1281,7.5,4.4,322800,1958,49475,20.2,3271,,28.9,2.8,43.5,3.6,1.2,87.1,-0.189
1400000US17031410700,Census Tract 4107; Cook County; Illinois,36,1405,8.2,12.9,439200,1456,45114,21.1,2128,,32.6,0.0,51.0,1.8,1.3,79.2,-0.154
1400000US17031410800,Census Tract 4108; Cook County; Illinois,13,1976,2.9,0.0,367900,1349,71989,3.0,2880,,30.9,0.0,55.8,1.4,0.7,75.7,-0.024
1400000US17031410900,Census Tract 4109; Cook County; Illinois,0,2934,11.0,0.0,344600,1719,73828,6.5,2439,,38.9,1.3,35.1,0.0,0.0,75.0,-0.027
1400000US17031411000,Census Tract 4110; Cook County; Illinois,0,3694,4.0,0.0,184200,1677,70893,0.0,3142,,32.2,0.0,52.4,0.0,2.6,86.2,-0.025
1400000US17031411100,Census Tract 4111; Cook County; Illinois,0,1338,5.1,1.7,562500,1216,117500,1.7,3319,,50.3,2.7,36.1,0.0,0.3,84.6,-0.015
1400000US17031411200,Census Tract 4112; Cook County; Illinois,0,1176,12.4,6.9,490900,1674,101071,8.4,3138,,60.3,0.6,33.6,0.0,0.0,87.9,-0.034
1400000US17031420100,Census Tract 4201; Cook County; Illinois,0,902,15.2,32.5,281700,932,-,39.5,1909,,4.2,0.0,53.4,0.0,1.3,46.4,
1400000US17031420200,Census Tract 4202; Cook County; Illinois,35,1124,22.0,22.8,403100,1391,44375,33.0,2203,,17.7,2.7,37.4,0.0,0.0,53.9,-0.028
1400000US17031420300,Census Tract 4203; Cook County; Illinois,7,792,10.7,16.8,343800,1422,42973,24.8,2386,,25.8,1.0,41.2,2.2,1.0,73.1,-0.104
1400000US17031420400,Census Tract 4204; Cook County; Illinois,19,791,7.4,22.6,260000,1128,37946,34.7,1716,,12.0,0.7,57.6,0.7,0.9,78.5,0.147
1400000US17031420500,Census Tract 4205; Cook County; Illinois,96,997,20.6,40.3,169200,754,22309,43.5,2075,,21.3,0.0,41.6,0.0,2.7,74.9,-0.433
1400000US17031420600,Census Tract 4206; Cook County; Illinois,101,1458,16.8,23.5,143500,1287,52989,32.4,1618,,9.6,1.0,33.1,0.0,3.8,61.2,0.032
1400000US17031420700,Census Tract 4207; Cook County; Illinois,49,1469,12.4,28.1,-,1171,38076,43.9,1385,,34.0,4.0,36.1,0.9,0.0,62.0,-0.061
1400000US17031420800,Census Tract 4208; Cook County; Illinois,69,1277,13.3,19.7,243800,1593,47540,35.1,2030,,19.0,4.0,30.5,0.0,0.0,54.6,0.007
1400000US17031421200,Census Tract 4212; Cook County; Illinois,84,936,17.2,25.5,225000,1319,45550,72.3,1643,,24.6,0.0,35.8,0.5,0.0,26.0,0.295
1400000US17031430101,Census Tract 4301.01; Cook County; Illinois,37,2273,14.6,24.3,110900,1251,31875,45.4,1249,,21.0,0.0,34.0,2.0,5.8,56.5,-0.014
1400000US17031430102,Census Tract 4301.02; Cook County; Illinois,68,2555,15.0,34.6,204200,997,52955,34.6,1495,,21.6,3.5,44.3,1.3,2.5,34.8,0.31
1400000US17031430200,Census Tract 4302; Cook County; Illinois,294,3561,10.9,24.0,383800,1041,54479,33.1,2882,,25.5,0.0,44.2,0.0,1.4,63.2,-0.018
1400000US17031430300,Census Tract 4303; Cook County; Illinois,89,1408,27.2,17.9,228700,1304,38542,38.0,1428,,15.4,3.3,39.9,0.0,8.0,44.6,-0.239
1400000US17031430400,Census Tract 4304; Cook County; Illinois,36,1985,13.4,18.4,195600,1220,41964,18.4,1813,,40.9,0.0,38.3,0.0,3.9,60.3,-0.191
1400000US17031430500,Census Tract 4305; Cook County; Illinois,72,2432,14.9,8.4,261700,985,33322,21.4,2079,,10.3,0.0,65.2,0.0,5.3,45.9,-0.04
1400000US17031430600,Census Tract 4306; Cook County; Illinois,0,1140,11.5,16.6,341200,1159,43479,22.0,2220,,29.3,3.0,44.3,0.0,4.8,63.5,0.049
1400000US17031430700,Census Tract 4307; Cook County; Illinois,119,1297,39.6,21.9,217300,1306,32786,28.5,2154,,18.8,0.0,40.5,0.0,0.0,68.3,0.01
1400000US17031430800,Census Tract 4308; Cook County; Illinois,30,1366,13.2,14.0,247800,1326,61750,18.1,2195,,51.3,0.0,14.8,0.0,0.0,59.9,-0.065
1400000US17031430900,Census Tract 4309; Cook County; Illinois,47,1177,5.3,21.5,192400,859,38824,22.9,1663,,36.5,3.8,24.5,0.0,0.9,74.4,-0.1
1400000US17031431200,Census Tract 4312; Cook County; Illinois,2,2158,15.4,8.6,267300,784,58661,20.3,1808,,67.2,0.0,24.4,0.0,0.0,48.4,0.178
1400000US17031431301,Census Tract 4313.01; Cook County; Illinois,87,1798,17.3,20.9,278200,1178,47235,50.8,2261,,9.8,0.0,25.2,0.0,1.1,45.9,0.0
1400000US17031431302,Census Tract 4313.02; Cook County; Illinois,165,2089,33.2,36.2,-,1081,32083,50.2,2029,,10.2,0.0,45.6,0.9,5.0,74.2,0.147
1400000US17031431400,Census Tract 4314; Cook County; Illinois,159,4221,5.9,28.3,112500,1055,48529,30.4,-,,19.7,0.0,40.0,2.1,6.8,72.1,-0.127
1400000US17031440101,Census Tract 4401.01; Cook County; Illinois,120,2493,18.3,23.4,-,1056,31894,47.3,2024,,4.0,0.0,53.0,0.0,1.1,55.6,0.076
1400000US17031440102,Census Tract 4401.02; Cook County; Illinois,62,1935,13.5,49.3,184500,965,31563,66.6,1465,,21.1,0.0,35.3,0.0,2.2,46.6,-0.098
1400000US17031440201,Census Tract 4402.01; Cook County; Illinois,219,3165,20.1,31.4,249700,1153,39897,48.3,2115,,31.8,0.4,34.8,0.0,0.0,68.4,-0.209
1400000US17031440202,Census Tract 4402.02; Cook County; Illinois,43,1909,12.7,3.9,264700,973,34651,9.9,1893,,33.5,0.0,39.2,0.0,3.0,66.5,-0.08
1400000US17031440300,Census Tract 4403; Cook County; Illinois,52,3060,21.6,0.0,236800,1204,59227,20.5,1965,,61.5,0.0,10.3,0.0,0.0,82.1,-0.038
1400000US17031440600,Census Tract 4406; Cook County; Illinois,18,1187,5.0,7.8,192300,2045,68102,14.0,1504,,85.7,0.0,11.1,0.0,2.5,64.8,-0.218
1400000US17031440700,Census Tract 4407; Cook County; Illinois,5,818,14.2,18.5,168100,1294,81705,27.5,1273,,64.9,0.0,15.7,0.0,2.3,48.2,0.686
1400000US17031440800,Census Tract 4408; Cook County; Illinois,32,1003,25.4,48.3,141900,980,26890,62.7,1602,,22.8,0.0,35.8,0.0,9.3,55.9,-0.163
1400000US17031440900,Census Tract 4409; Cook County; Illinois,39,1618,24.9,19.2,233000,1145,56875,20.6,1457,,66.0,1.2,8.7,0.0,9.5,72.8,-0.056
1400000US17031450300,Census Tract 4503; Cook County; Illinois,159,1819,17.1,11.4,190200,1128,45869,23.4,1620,,59.4,0.9,21.2,2.7,0.9,57.9,-0.041
1400000US17031460100,Census Tract 4601; Cook County; Illinois,69,1262,18.2,20.7,147500,1117,42434,28.6,1661,,44.8,0.0,36.5,0.0,1.2,47.4,0.075
1400000US17031460200,Census Tract 4602; Cook County; Illinois,438,1055,13.4,26.4,104900,699,29022,29.2,1357,,45.6,0.0,40.4,0.0,5.0,31.4,0.136
1400000US17031460301,Census Tract 4603.01; Cook County; Illinois,202,1667,12.1,14.6,154300,1208,44464,21.4,1516,,55.1,0.0,26.3,0.0,5.8,33.5,0.171
1400000US17031460302,Census Tract 4603.02; Cook County; Illinois,131,1891,17.6,25.9,163200,963,48263,30.0,1626,,45.1,0.0,18.9,0.0,3.0,39.6,0.091
1400000US17031460400,Census Tract 4604; Cook County; Illinois,118,2464,18.3,20.4,240500,1166,70169,36.9,1594,,57.1,0.0,20.4,0.0,9.7,71.4,0.123
1400000US17031460500,Census Tract 4605; Cook County; Illinois,77,3554,8.1,7.1,217700,914,52768,7.1,1708,,51.4,0.0,27.4,0.0,0.0,49.1,-0.184
1400000US17031460800,Census Tract 4608; Cook County; Illinois,325,1610,12.6,29.6,227900,962,36812,53.5,2478,,25.3,0.0,31.8,0.8,8.6,40.4,-0.07
1400000US17031461000,Census Tract 4610; Cook County; Illinois,83,723,38.8,9.7,78900,347,14601,55.6,-,,9.7,0.0,77.5,1.9,0.0,49.3,-0.397
1400000US17031470100,Census Tract 4701; Cook County; Illinois,124,1488,18.8,21.8,227400,678,47054,34.9,1385,,53.1,0.0,34.1,0.0,0.0,69.1,0.059
1400000US17031480100,Census Tract 4801; Cook County; Illinois,22,1297,6.6,7.0,242400,1116,72625,14.8,1712,,69.3,1.9,13.5,0.0,1.4,50.6,0.137
1400000US17031480200,Census Tract 4802; Cook County; Illinois,0,781,7.5,11.7,153800,1473,52132,30.9,1096,,41.8,0.0,27.1,1.0,0.0,71.8,-0.068
1400000US17031480300,Census Tract 4803; Cook County; Illinois,62,776,15.6,30.5,240600,1049,55772,35.8,1371,,51.5,0.0,15.0,0.0,0.0,65.1,-0.026
1400000US17031480400,Census Tract 4804; Cook County; Illinois,53,3469,9.2,6.1,212100,-,70232,8.5,1397,,86.5,0.0,15.2,0.9,0.0,76.8,-0.072
1400000US17031480500,Census Tract 4805; Cook County; Illinois,2,1894,20.5,24.2,210300,1236,60700,26.4,1577,,65.9,0.0,21.0,0.0,0.0,77.6,-0.104
1400000US17031490200,Census Tract 4902; Cook County; Illinois,31,2145,26.0,6.0,179200,1164,60741,8.6,1650,,65.9,1.0,12.2,0.9,2.2,66.2,0.046
1400000US17031490500,Census Tract 4905; Cook County; Illinois,0,1361,6.2,4.8,247300,1610,87917,4.8,1792,,81.7,0.0,9.1,0.0,3.2,49.8,-0.111
1400000US17031490600,Census Tract 4906; Cook County; Illinois,84,809,18.5,15.4,163400,1668,71498,21.3,1419,,76.0,0.0,17.6,0.0,6.0,71.3,-0.017
1400000US17031490700,Census Tract 4907; Cook County; Illinois,75,1378,20.5,23.6,163800,1106,41667,37.9,1625,,84.0,0.0,11.8,1.1,1.1,48.7,-0.079
1400000US17031490800,Census Tract 4908; Cook County; Illinois,94,2094,17.3,0.0,165400,956,65929,26.6,1428,,67.7,0.7,22.2,0.0,2.3,45.1,0.154
1400000US17031490901,Census Tract 4909.01; Cook County; Illinois,0,1744,28.3,34.4,188100,1252,33398,48.8,1387,,32.0,0.0,37.7,0.0,4.3,61.9,0.098
1400000US17031490902,Census Tract 4909.02; Cook County; Illinois,131,3026,5.9,18.9,183300,1037,76333,21.5,1466,,63.1,0.0,17.8,0.0,1.0,66.9,0.105
1400000US17031491000,Census Tract 4910; Cook County; Illinois,52,1915,15.9,29.7,143300,962,36915,36.4,1432,,42.7,5.5,28.8,0.0,6.5,41.9,-0.143
1400000US17031491100,Census Tract 4911; Cook County; Illinois,99,2548,9.3,4.2,202400,1174,79444,18.1,1372,,72.2,0.0,16.8,0.0,0.0,53.5,0.052
1400000US17031491200,Census Tract 4912; Cook County; Illinois,46,1182,13.8,19.8,177000,1444,57407,37.0,1837,,73.9,0.0,25.3,0.0,0.5,57.9,-0.216
1400000US17031491300,Census Tract 4913; Cook County; Illinois,20,1137,28.0,41.7,123500,1316,37745,45.0,1557,,44.0,0.0,17.4,0.0,0.0,47.8,0.031
1400000US17031491400,Census Tract 4914; Cook County; Illinois,95,1423,14.5,11.1,-,1303,27381,38.6,1360,,18.5,4.3,36.5,0.0,0.0,55.2,-0.361
1400000US17031500100,Census Tract 5001; Cook County; Illinois,14,2229,14.0,9.2,163000,1197,73780,17.6,1618,,57.4,0.0,4.7,1.1,1.5,56.8,-0.094
1400000US17031500200,Census Tract 5002; Cook County; Illinois,9,905,7.6,7.8,186100,1245,49028,23.8,1150,,45.7,1.4,34.9,0.0,4.6,44.4,-0.105
1400000US17031500300,Census Tract 5003; Cook County; Illinois,62,1071,17.9,25.3,213100,997,52500,31.9,1485,,65.9,0.0,6.3,0.0,1.0,50.2,0.052
